time,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,city,precipitation_hours,shortwave_radiation_sum,rain_sum
2021-07-11,22.8,25.2,16.4,2.67,510.0,Kandy,15.0,14.79,4.4
2021-07-12,22.9,25.7,19.9,3.39,510.0,Kandy,17.0,19.92,6.5
2021-07-13,23.6,26.3,20.2,4.01,510.0,Kandy,8.0,22.09,1.7
2021-07-14,23.5,26.2,17.8,3.72,510.0,Kandy,6.0,19.98,0.8
2021-07-15,23.9,27.5,9.4,3.37,510.0,Kandy,3.0,17.12,1.0
2021-07-16,23.2,26.6,15.3,3.45,510.0,Kandy,9.0,18.49,8.0
2021-07-17,23.8,27.5,7.7,3.62,510.0,Kandy,2.0,18.44,0.3
2021-07-18,23.2,26.2,15.4,3.59,510.0,Kandy,12.0,19.72,6.0
2021-07-19,23.5,26.0,18.6,3.87,510.0,Kandy,4.0,21.06,1.7
2021-07-20,23.6,26.1,17.9,4.05,510.0,Kandy,7.0,21.48,1.0
2021-07-21,23.5,25.9,20.9,3.79,510.0,Kandy,14.0,20.73,2.9
2021-07-22,23.2,25.4,20.7,3.4,510.0,Kandy,21.0,18.51,7.3
2021-07-23,22.8,25.3,19.3,3.05,510.0,Kandy,21.0,17.09,6.0
2021-07-24,22.7,25.4,18.2,2.58,510.0,Kandy,18.0,14.25,6.6
2021-07-25,22.7,25.6,15.8,2.59,510.0,Kandy,18.0,14.4,6.5
2021-07-26,22.4,24.8,15.8,2.36,510.0,Kandy,13.0,12.51,9.0
2021-07-27,23.2,25.8,18.3,3.47,510.0,Kandy,9.0,19.22,3.5
2021-07-28,23.2,26.0,14.8,3.01,510.0,Kandy,9.0,15.74,1.9
2021-07-29,23.5,26.3,15.0,3.77,510.0,Kandy,3.0,19.95,0.6
2021-07-30,23.3,26.2,16.9,4.11,510.0,Kandy,7.0,22.16,2.5
2021-07-31,23.6,26.6,15.2,4.29,510.0,Kandy,3.0,22.87,0.7
2021-08-01,23.3,25.9,15.1,3.74,510.0,Kandy,7.0,20.21,2.7
2021-08-02,23.1,25.5,18.9,3.68,510.0,Kandy,10.0,19.91,2.9
2021-08-03,23.2,25.8,15.2,3.52,510.0,Kandy,8.0,18.77,3.2
2021-08-04,23.5,26.3,16.0,3.68,510.0,Kandy,9.0,19.57,2.9
2021-08-05,23.5,26.3,17.1,3.77,510.0,Kandy,9.0,20.39,3.7
2021-08-06,23.1,25.8,17.6,3.25,510.0,Kandy,18.0,17.52,6.7
2021-08-07,23.1,26.6,13.1,3.04,510.0,Kandy,20.0,16.46,12.9
2021-08-08,22.6,25.6,13.2,2.74,510.0,Kandy,14.0,14.48,11.4
2021-08-09,23.1,25.9,15.0,3.3,510.0,Kandy,10.0,17.51,5.8
2021-08-10,23.1,25.7,16.3,3.4,510.0,Kandy,6.0,18.08,3.9
2021-08-11,23.2,26.3,13.2,2.91,510.0,Kandy,8.0,15.05,4.7
2021-08-12,22.9,25.8,17.2,3.18,510.0,Kandy,12.0,18.02,8.4
2021-08-13,23.2,26.4,9.5,2.88,510.0,Kandy,8.0,14.56,3.9
2021-08-14,23.2,25.6,18.5,3.65,510.0,Kandy,6.0,19.7,2.1
2021-08-15,23.0,25.6,13.2,2.96,510.0,Kandy,0.0,15.13,0.0
2021-08-16,23.4,26.2,15.6,3.8,510.0,Kandy,4.0,20.17,0.8
2021-08-17,23.0,25.6,18.1,3.07,510.0,Kandy,8.0,16.25,2.7
2021-08-18,22.8,25.4,16.6,3.25,510.0,Kandy,10.0,17.56,2.7
2021-08-19,22.8,25.5,15.0,3.45,510.0,Kandy,0.0,17.89,0.0
2021-08-20,23.7,27.0,12.8,3.84,510.0,Kandy,5.0,19.63,0.7
2021-08-21,23.0,26.7,9.7,2.86,510.0,Kandy,11.0,14.66,6.6
2021-08-22,22.3,25.8,6.8,2.27,510.0,Kandy,5.0,11.16,3.1
2021-08-23,23.0,26.1,12.8,3.88,510.0,Kandy,3.0,19.81,0.6
2021-08-24,23.3,26.3,13.5,4.16,510.0,Kandy,4.0,21.52,1.4
2021-08-25,23.2,25.9,16.1,3.58,510.0,Kandy,4.0,18.55,2.0
2021-08-26,23.2,26.0,13.7,3.08,510.0,Kandy,8.0,15.85,2.9
2021-08-27,23.0,25.6,18.2,3.0,510.0,Kandy,13.0,16.44,3.2
2021-08-28,22.6,25.2,16.1,2.95,510.0,Kandy,22.0,16.47,9.1
2021-08-29,22.1,24.9,15.8,2.43,510.0,Kandy,18.0,13.32,21.9
2021-08-30,22.7,25.3,17.1,2.63,510.0,Kandy,10.0,13.96,1.8
2021-08-31,23.5,26.5,14.7,4.15,510.0,Kandy,1.0,21.91,0.2
2021-09-01,23.4,26.4,15.4,3.68,510.0,Kandy,10.0,19.39,3.4
2021-09-02,22.9,25.7,15.8,2.73,510.0,Kandy,7.0,14.18,2.7
2021-09-03,22.9,25.5,14.8,2.98,510.0,Kandy,3.0,14.97,1.0
2021-09-04,23.0,25.4,17.4,3.68,510.0,Kandy,7.0,20.02,2.0
2021-09-05,22.7,25.3,17.1,2.9,510.0,Kandy,15.0,16.09,3.7
2021-09-06,22.6,25.2,15.5,2.45,510.0,Kandy,12.0,13.11,4.4
2021-09-07,23.3,26.1,17.6,3.79,510.0,Kandy,3.0,20.08,0.6
2021-09-08,23.4,26.2,16.9,4.01,510.0,Kandy,7.0,20.94,2.3
2021-09-09,23.5,26.6,12.9,4.06,510.0,Kandy,0.0,20.74,0.0
2021-09-10,23.6,26.5,15.9,3.95,510.0,Kandy,6.0,20.61,2.3
2021-09-11,23.4,25.7,18.4,3.63,510.0,Kandy,5.0,18.69,1.1
2021-09-12,23.4,25.5,19.4,4.05,510.0,Kandy,2.0,21.34,0.3
2021-09-13,23.5,26.4,16.3,3.76,510.0,Kandy,10.0,20.05,4.0
2021-09-14,24.0,27.4,15.1,3.76,510.0,Kandy,9.0,19.7,3.1
2021-09-15,23.9,27.0,13.7,3.61,510.0,Kandy,6.0,18.6,2.9
2021-09-16,23.4,27.0,10.4,3.07,510.0,Kandy,9.0,15.9,2.6
2021-09-17,24.1,27.8,12.2,3.77,510.0,Kandy,9.0,19.17,3.3
2021-09-18,23.7,27.6,11.1,3.61,510.0,Kandy,7.0,18.44,5.9
2021-09-19,24.5,28.4,10.3,4.02,510.0,Kandy,3.0,19.83,0.3
2021-09-20,24.0,27.9,9.3,3.74,510.0,Kandy,6.0,19.13,3.6
2021-09-21,23.4,26.5,14.2,3.44,510.0,Kandy,5.0,17.83,2.1
2021-09-22,24.3,28.0,11.0,3.79,510.0,Kandy,4.0,18.72,0.7
2021-09-23,24.1,27.2,16.2,4.07,510.0,Kandy,7.0,20.66,1.6
2021-09-24,23.8,27.7,8.0,3.61,510.0,Kandy,13.0,18.05,5.2
2021-09-25,23.4,26.7,14.4,3.62,510.0,Kandy,10.0,19.5,6.1
2021-09-26,23.4,26.2,18.4,3.6,510.0,Kandy,18.0,19.1,9.1
2021-09-27,22.8,24.2,24.3,3.39,510.0,Kandy,11.0,17.46,3.4
2021-09-28,21.6,24.3,16.0,1.44,510.0,Kandy,14.0,7.57,13.1
2021-09-29,23.1,26.2,13.8,3.37,510.0,Kandy,0.0,17.36,0.0
2021-09-30,23.1,26.9,10.3,3.01,510.0,Kandy,11.0,15.43,6.6
2021-10-01,22.0,25.8,6.0,1.46,510.0,Kandy,19.0,6.78,22.1
2021-10-02,23.2,27.1,8.3,4.04,510.0,Kandy,7.0,20.94,3.0
2021-10-03,23.5,27.6,9.9,3.64,510.0,Kandy,7.0,19.26,5.5
2021-10-04,22.9,26.3,13.0,2.41,510.0,Kandy,5.0,12.19,2.5
2021-10-05,22.7,26.0,13.7,2.33,510.0,Kandy,17.0,11.83,16.8
2021-10-06,23.1,25.9,17.4,3.2,510.0,Kandy,6.0,16.7,1.4
2021-10-07,23.7,26.8,15.6,3.97,510.0,Kandy,0.0,20.53,0.0
2021-10-08,23.6,26.6,16.6,3.91,510.0,Kandy,4.0,20.27,0.7
2021-10-09,23.2,26.0,16.3,3.32,510.0,Kandy,7.0,17.41,1.4
2021-10-10,23.4,26.6,16.9,2.99,510.0,Kandy,13.0,15.84,4.5
2021-10-11,22.4,25.4,13.4,2.41,510.0,Kandy,11.0,13.14,6.3
2021-10-12,22.4,25.5,15.7,2.12,510.0,Kandy,7.0,11.17,6.3
2021-10-13,23.1,25.9,17.0,3.73,510.0,Kandy,5.0,20.06,1.7
2021-10-14,23.5,26.7,16.1,4.1,510.0,Kandy,7.0,22.33,2.5
2021-10-15,24.0,26.9,19.0,3.8,510.0,Kandy,5.0,19.95,1.0
2021-10-16,23.4,25.8,20.6,3.12,510.0,Kandy,7.0,16.33,4.5
2021-10-17,23.3,25.8,21.6,3.41,510.0,Kandy,8.0,18.26,2.7
2021-10-18,23.0,25.8,17.1,3.33,510.0,Kandy,9.0,18.07,3.2
2021-10-19,23.7,27.5,10.8,3.68,510.0,Kandy,7.0,18.82,1.7
2021-10-20,23.3,27.6,6.1,3.11,510.0,Kandy,18.0,15.49,79.1
2021-10-21,23.3,27.6,7.8,3.09,510.0,Kandy,16.0,15.85,34.4
2021-10-22,23.4,27.7,6.0,3.47,510.0,Kandy,12.0,17.53,14.2
2021-10-23,22.8,26.9,8.3,3.56,510.0,Kandy,9.0,18.74,23.9
2021-10-24,22.7,26.3,11.6,3.38,510.0,Kandy,13.0,18.33,6.1
2021-10-25,22.9,26.7,6.3,2.72,510.0,Kandy,11.0,13.35,3.7
2021-10-26,22.8,26.8,8.7,2.95,510.0,Kandy,19.0,15.34,8.0
2021-10-27,22.5,26.3,4.7,2.34,510.0,Kandy,8.0,11.33,8.0
2021-10-28,22.4,26.4,9.2,2.83,510.0,Kandy,19.0,14.87,34.4
2021-10-29,22.8,27.0,5.4,2.35,510.0,Kandy,21.0,11.91,46.7
2021-10-30,22.6,26.9,6.8,2.32,510.0,Kandy,24.0,11.84,35.4
2021-10-31,23.1,27.4,6.6,2.92,510.0,Kandy,16.0,14.99,15.5
2021-11-01,22.7,26.7,9.8,2.75,510.0,Kandy,16.0,14.17,29.4
2021-11-02,23.4,27.9,6.0,3.67,510.0,Kandy,22.0,18.79,47.5
2021-11-03,22.9,26.8,9.1,2.91,510.0,Kandy,14.0,15.08,21.2
2021-11-04,22.9,26.6,9.2,3.11,510.0,Kandy,9.0,16.03,5.5
2021-11-05,22.4,26.2,4.8,2.1,510.0,Kandy,12.0,10.44,7.2
2021-11-06,22.2,25.6,11.5,2.26,510.0,Kandy,14.0,11.82,18.9
2021-11-07,21.9,25.3,9.4,1.69,510.0,Kandy,24.0,8.58,23.3
2021-11-08,21.2,24.2,11.9,1.22,510.0,Kandy,24.0,6.54,46.4
2021-11-09,21.6,24.9,10.6,1.52,510.0,Kandy,24.0,7.73,70.7
2021-11-10,21.4,24.7,9.2,1.68,510.0,Kandy,15.0,8.83,26.2
2021-11-11,22.7,25.8,12.4,3.1,510.0,Kandy,13.0,16.55,3.9
2021-11-12,22.3,25.0,14.1,2.5,510.0,Kandy,11.0,13.58,6.9
2021-11-13,22.2,24.9,15.0,2.45,510.0,Kandy,17.0,12.81,15.0
2021-11-14,22.4,25.3,15.0,2.39,510.0,Kandy,13.0,12.56,2.7
2021-11-15,22.5,25.7,13.9,2.71,510.0,Kandy,14.0,14.8,8.2
2021-11-16,22.5,26.0,12.0,2.34,510.0,Kandy,20.0,12.18,13.2
2021-11-17,22.5,26.3,9.4,2.47,510.0,Kandy,13.0,12.7,5.9
2021-11-18,22.5,26.0,10.4,2.57,510.0,Kandy,9.0,13.65,3.0
2021-11-19,22.8,25.6,13.9,2.96,510.0,Kandy,5.0,15.22,1.8
2021-11-20,22.1,24.4,13.6,3.83,510.0,Kandy,0.0,20.16,0.0
2021-11-21,21.7,23.7,10.6,4.21,510.0,Kandy,0.0,22.27,0.0
2021-11-22,22.6,25.5,9.0,3.43,510.0,Kandy,1.0,17.54,0.4
2021-11-23,22.5,26.1,7.6,2.08,510.0,Kandy,22.0,10.34,17.2
2021-11-24,22.6,26.5,9.8,2.01,510.0,Kandy,8.0,10.35,10.7
2021-11-25,22.2,26.5,3.9,1.55,510.0,Kandy,16.0,7.6,99.9
2021-11-26,22.9,27.0,6.3,2.76,510.0,Kandy,7.0,14.21,12.0
2021-11-27,23.0,27.2,6.5,3.07,510.0,Kandy,20.0,15.71,28.1
2021-11-28,22.8,27.0,5.2,2.66,510.0,Kandy,18.0,13.41,42.0
2021-11-29,22.5,26.6,4.6,2.06,510.0,Kandy,15.0,10.39,14.7
2021-11-30,22.7,26.8,6.5,3.36,510.0,Kandy,8.0,17.5,12.8
2021-12-01,23.0,26.6,5.9,3.37,510.0,Kandy,0.0,17.42,0.0
2021-12-02,23.2,26.9,8.4,3.55,510.0,Kandy,7.0,18.42,1.5
2021-12-03,23.7,27.8,8.2,3.44,510.0,Kandy,7.0,17.65,1.4
2021-12-04,23.7,27.7,8.8,3.58,510.0,Kandy,5.0,18.34,0.6
2021-12-05,23.3,27.5,7.4,3.54,510.0,Kandy,5.0,18.1,1.4
2021-12-06,22.9,26.8,6.7,2.86,510.0,Kandy,7.0,14.66,3.1
2021-12-07,22.8,25.6,10.9,3.94,510.0,Kandy,0.0,20.28,0.0
2021-12-08,23.2,26.8,7.2,3.01,510.0,Kandy,9.0,15.2,1.7
2021-12-09,22.5,25.4,12.4,3.35,510.0,Kandy,4.0,17.32,2.2
2021-12-10,22.9,25.8,11.0,3.43,510.0,Kandy,0.0,18.07,0.0
2021-12-11,23.3,26.1,14.8,3.54,510.0,Kandy,0.0,18.31,0.0
2021-12-12,23.2,26.3,13.0,3.3,510.0,Kandy,0.0,17.23,0.0
2021-12-13,22.2,25.2,11.1,1.98,510.0,Kandy,8.0,9.91,2.0
2021-12-14,22.3,25.3,13.5,2.16,510.0,Kandy,12.0,10.91,4.8
2021-12-15,22.2,25.4,10.1,1.98,510.0,Kandy,12.0,9.77,3.3
2021-12-16,22.6,25.9,9.0,2.95,510.0,Kandy,5.0,15.61,2.0
2021-12-17,22.6,25.6,11.5,2.73,510.0,Kandy,6.0,13.67,1.6
2021-12-18,22.7,26.1,10.5,2.81,510.0,Kandy,9.0,14.91,3.5
2021-12-19,22.4,24.9,11.5,2.72,510.0,Kandy,1.0,13.81,0.1
2021-12-20,22.6,25.3,11.2,3.19,510.0,Kandy,0.0,16.57,0.0
2021-12-21,23.0,26.0,9.1,3.48,510.0,Kandy,0.0,17.97,0.0
2021-12-22,23.2,26.2,8.7,3.89,510.0,Kandy,0.0,19.87,0.0
2021-12-23,22.5,25.1,9.2,3.48,510.0,Kandy,0.0,17.77,0.0
2021-12-24,21.1,22.9,9.0,4.12,510.0,Kandy,0.0,21.59,0.0
2021-12-25,20.4,21.5,10.2,4.05,510.0,Kandy,0.0,21.54,0.0
2021-12-26,21.0,22.5,9.5,3.61,510.0,Kandy,0.0,18.53,0.0
2021-12-27,21.5,23.3,9.2,3.87,510.0,Kandy,0.0,20.23,0.0
2021-12-28,21.6,23.4,11.6,3.8,510.0,Kandy,0.0,19.85,0.0
2021-12-29,22.6,25.1,11.5,3.47,510.0,Kandy,0.0,17.6,0.0
2021-12-30,22.8,25.9,9.2,3.24,510.0,Kandy,5.0,17.07,0.9
2021-12-31,23.0,26.3,7.7,3.35,510.0,Kandy,3.0,17.32,1.8
2022-01-01,22.6,26.2,7.2,2.93,510.0,Kandy,10.0,15.07,2.5
2022-01-02,22.6,25.1,13.5,2.77,510.0,Kandy,10.0,14.5,1.2
2022-01-03,22.2,24.8,13.8,2.59,510.0,Kandy,11.0,13.6,2.2
2022-01-04,22.1,24.6,15.9,2.12,510.0,Kandy,11.0,11.03,1.7
2022-01-05,22.3,25.1,12.1,2.17,510.0,Kandy,5.0,11.2,0.5
2022-01-06,23.0,25.9,16.1,3.26,510.0,Kandy,0.0,17.09,0.0
2022-01-07,23.1,26.2,11.3,3.56,510.0,Kandy,0.0,18.39,0.0
2022-01-08,22.7,25.5,11.5,3.24,510.0,Kandy,6.0,17.03,1.8
2022-01-09,22.8,25.2,12.8,2.95,510.0,Kandy,0.0,14.75,0.0
2022-01-10,21.4,24.3,8.0,1.09,510.0,Kandy,11.0,4.72,3.5
2022-01-11,22.8,25.9,8.7,3.27,510.0,Kandy,5.0,16.76,0.7
2022-01-12,23.6,27.4,6.1,3.54,510.0,Kandy,7.0,18.21,0.9
2022-01-13,23.5,27.2,7.2,3.47,510.0,Kandy,6.0,17.47,0.8
2022-01-14,23.7,26.7,12.8,3.67,510.0,Kandy,1.0,18.29,0.1
2022-01-15,23.9,27.1,9.2,4.16,510.0,Kandy,0.0,20.84,0.0
2022-01-16,23.2,25.9,14.5,3.53,510.0,Kandy,5.0,18.37,1.1
2022-01-17,23.1,25.5,13.7,3.69,510.0,Kandy,2.0,18.88,0.2
2022-01-18,23.1,25.4,16.3,3.82,510.0,Kandy,4.0,20.22,0.4
2022-01-19,22.7,24.6,14.9,3.79,510.0,Kandy,0.0,18.97,0.0
2022-01-20,21.8,23.2,11.2,4.65,510.0,Kandy,0.0,23.65,0.0
2022-01-21,22.0,22.8,11.9,4.95,510.0,Kandy,0.0,24.52,0.0
2022-01-22,23.1,23.0,11.0,5.11,510.0,Kandy,0.0,24.63,0.0
2022-01-23,23.3,24.2,7.5,4.84,510.0,Kandy,0.0,23.81,0.0
2022-01-24,23.6,25.1,5.4,4.69,510.0,Kandy,3.0,23.41,0.6
2022-01-25,23.4,25.3,5.5,4.55,510.0,Kandy,1.0,22.92,0.1
2022-01-26,23.2,25.3,6.2,4.51,510.0,Kandy,1.0,22.62,0.1
2022-01-27,22.2,23.5,14.3,4.5,510.0,Kandy,0.0,22.5,0.0
2022-01-28,22.9,25.5,10.1,3.43,510.0,Kandy,6.0,17.21,0.7
2022-01-29,24.5,28.3,7.2,3.91,510.0,Kandy,5.0,19.29,0.5
2022-01-30,24.6,27.9,8.4,4.01,510.0,Kandy,0.0,19.7,0.0
2022-01-31,23.4,26.5,8.2,3.18,510.0,Kandy,8.0,16.02,1.2
2022-02-01,23.1,24.9,10.3,4.9,510.0,Kandy,0.0,24.03,0.0
2022-02-02,22.9,25.0,5.4,4.52,510.0,Kandy,0.0,22.74,0.0
2022-02-03,23.7,25.7,9.6,4.72,510.0,Kandy,1.0,22.93,0.1
2022-02-04,24.4,26.0,10.2,5.25,510.0,Kandy,0.0,24.9,0.0
2022-02-05,23.8,25.6,11.8,5.13,510.0,Kandy,0.0,24.43,0.0
2022-02-06,23.1,24.5,9.7,5.02,510.0,Kandy,0.0,24.54,0.0
2022-02-07,22.5,24.6,13.5,3.2,510.0,Kandy,9.0,15.79,2.2
2022-02-08,22.8,23.7,12.4,4.6,510.0,Kandy,0.0,21.73,0.0
2022-02-09,22.6,24.1,12.2,3.74,510.0,Kandy,0.0,18.26,0.0
2022-02-10,22.3,25.2,10.1,2.53,510.0,Kandy,14.0,12.71,12.7
2022-02-11,23.2,26.8,7.3,3.35,510.0,Kandy,17.0,16.91,23.3
2022-02-12,22.9,26.6,5.5,2.24,510.0,Kandy,13.0,11.05,3.2
2022-02-13,21.1,24.1,10.9,1.1,510.0,Kandy,21.0,5.4,61.9
2022-02-14,22.1,24.5,11.5,3.4,510.0,Kandy,7.0,18.1,0.8
2022-02-15,21.9,23.9,14.1,4.23,510.0,Kandy,0.0,22.26,0.0
2022-02-16,21.9,24.0,13.0,4.55,510.0,Kandy,0.0,24.16,0.0
2022-02-17,21.9,24.0,10.5,4.54,510.0,Kandy,0.0,23.54,0.0
2022-02-18,23.3,26.6,6.0,3.72,510.0,Kandy,4.0,18.99,0.7
2022-02-19,22.8,26.2,9.7,2.76,510.0,Kandy,8.0,14.37,2.2
2022-02-20,23.9,27.8,8.0,3.96,510.0,Kandy,6.0,20.17,1.1
2022-02-21,23.9,27.7,8.7,4.3,510.0,Kandy,0.0,21.6,0.0
2022-02-22,23.2,26.1,9.4,4.56,510.0,Kandy,0.0,22.66,0.0
2022-02-23,23.1,26.4,6.9,4.29,510.0,Kandy,4.0,22.14,0.8
2022-02-24,22.9,25.6,11.1,3.58,510.0,Kandy,8.0,18.73,2.8
2022-02-25,23.2,26.0,9.2,4.16,510.0,Kandy,5.0,21.63,0.6
2022-02-26,23.4,26.6,10.0,3.9,510.0,Kandy,7.0,20.01,1.6
2022-02-27,23.0,25.3,14.5,4.3,510.0,Kandy,0.0,22.05,0.0
2022-02-28,23.0,25.4,12.7,4.24,510.0,Kandy,5.0,21.76,0.5
2022-03-01,22.9,24.7,16.0,3.96,510.0,Kandy,0.0,19.39,0.0
2022-03-02,22.4,24.5,16.1,2.55,510.0,Kandy,4.0,12.33,0.7
2022-03-03,22.4,24.8,14.1,2.81,510.0,Kandy,6.0,13.93,0.8
2022-03-04,22.8,26.3,14.3,3.21,510.0,Kandy,7.0,16.68,4.9
2022-03-05,23.9,27.3,11.0,4.03,510.0,Kandy,3.0,20.29,0.3
2022-03-06,24.4,27.5,9.4,4.71,510.0,Kandy,0.0,23.32,0.0
2022-03-07,24.4,28.3,5.7,4.8,510.0,Kandy,7.0,23.9,0.7
2022-03-08,24.0,27.7,8.2,4.42,510.0,Kandy,5.0,22.24,0.7
2022-03-09,23.9,26.7,11.2,5.15,510.0,Kandy,0.0,25.47,0.0
2022-03-10,24.5,27.7,8.8,5.14,510.0,Kandy,0.0,25.41,0.0
2022-03-11,24.5,27.7,11.6,4.64,510.0,Kandy,0.0,22.49,0.0
2022-03-12,23.6,27.2,9.2,3.69,510.0,Kandy,10.0,18.39,6.3
2022-03-13,23.9,27.2,12.0,3.97,510.0,Kandy,6.0,19.74,1.1
2022-03-14,24.3,27.6,11.2,4.62,510.0,Kandy,0.0,22.5,0.0
2022-03-15,24.6,27.9,6.9,4.19,510.0,Kandy,0.0,20.12,0.0
2022-03-16,24.4,27.4,9.1,3.26,510.0,Kandy,0.0,15.25,0.0
2022-03-17,24.1,27.2,10.4,3.03,510.0,Kandy,1.0,13.81,0.1
2022-03-18,24.4,27.9,13.0,3.9,510.0,Kandy,5.0,18.99,2.0
2022-03-19,24.0,26.9,14.8,4.04,510.0,Kandy,9.0,20.04,2.5
2022-03-20,23.8,26.6,16.8,4.24,510.0,Kandy,8.0,21.36,2.5
2022-03-21,24.5,27.7,11.8,4.59,510.0,Kandy,3.0,22.17,0.3
2022-03-22,24.9,28.5,10.9,4.54,510.0,Kandy,7.0,22.23,0.9
2022-03-23,24.6,28.7,7.3,3.94,510.0,Kandy,7.0,19.39,1.7
2022-03-24,23.9,27.8,9.8,3.2,510.0,Kandy,9.0,16.02,2.9
2022-03-25,24.2,28.1,7.6,3.92,510.0,Kandy,9.0,19.5,2.8
2022-03-26,24.5,28.7,5.5,4.4,510.0,Kandy,9.0,21.88,2.2
2022-03-27,25.1,29.3,5.1,4.73,510.0,Kandy,8.0,23.47,1.4
2022-03-28,25.4,29.5,5.4,4.68,510.0,Kandy,12.0,22.84,2.4
2022-03-29,25.2,29.4,6.6,4.83,510.0,Kandy,8.0,23.58,2.1
2022-03-30,24.4,28.6,7.3,4.4,510.0,Kandy,10.0,22.01,6.3
2022-03-31,24.8,28.8,6.4,4.51,510.0,Kandy,5.0,22.35,1.8
2022-04-01,25.0,28.7,5.8,4.45,510.0,Kandy,6.0,21.74,1.1
2022-04-02,24.1,28.1,7.0,4.12,510.0,Kandy,11.0,20.68,14.0
2022-04-03,23.9,28.2,6.9,4.18,510.0,Kandy,11.0,20.88,9.5
2022-04-04,24.1,28.4,3.1,4.27,510.0,Kandy,14.0,21.29,7.4
2022-04-05,23.2,27.3,6.6,3.58,510.0,Kandy,13.0,18.02,41.4
2022-04-06,23.1,27.4,9.0,3.87,510.0,Kandy,10.0,20.25,16.4
2022-04-07,23.9,28.2,6.6,4.29,510.0,Kandy,14.0,21.9,7.5
2022-04-08,23.0,27.0,9.4,2.78,510.0,Kandy,20.0,14.35,14.1
2022-04-09,22.8,26.7,10.7,3.33,510.0,Kandy,21.0,17.23,17.4
2022-04-10,22.9,26.6,9.8,2.81,510.0,Kandy,10.0,14.52,4.7
2022-04-11,23.3,27.4,9.7,2.55,510.0,Kandy,16.0,13.01,5.6
2022-04-12,23.2,27.5,7.8,3.04,510.0,Kandy,14.0,15.57,17.9
2022-04-13,23.3,27.4,6.8,2.73,510.0,Kandy,9.0,13.65,14.8
2022-04-14,23.6,27.7,10.1,3.66,510.0,Kandy,7.0,18.9,13.0
2022-04-15,24.5,28.9,7.4,4.81,510.0,Kandy,8.0,24.22,1.7
2022-04-16,24.5,28.9,8.2,4.23,510.0,Kandy,6.0,21.45,3.0
2022-04-17,23.9,28.1,10.1,3.89,510.0,Kandy,7.0,20.06,7.7
2022-04-18,23.7,27.9,9.7,3.66,510.0,Kandy,8.0,18.84,3.8
2022-04-19,23.5,27.5,9.4,3.13,510.0,Kandy,9.0,16.23,2.8
2022-04-20,24.7,29.4,6.5,4.34,510.0,Kandy,9.0,21.87,2.5
2022-04-21,24.5,29.2,4.8,4.12,510.0,Kandy,13.0,20.6,3.4
2022-04-22,23.6,28.2,7.4,3.33,510.0,Kandy,15.0,16.74,21.8
2022-04-23,23.3,27.7,8.5,2.76,510.0,Kandy,16.0,14.13,22.7
2022-04-24,24.0,28.7,7.8,4.03,510.0,Kandy,8.0,20.46,6.9
2022-04-25,24.2,28.8,5.8,4.1,510.0,Kandy,9.0,20.6,6.2
2022-04-26,24.8,29.6,4.9,4.38,510.0,Kandy,9.0,22.1,3.2
2022-04-27,24.8,29.7,4.5,4.41,510.0,Kandy,13.0,22.14,4.7
2022-04-28,23.9,28.5,6.3,3.87,510.0,Kandy,9.0,19.61,18.6
2022-04-29,24.3,28.7,5.8,3.94,510.0,Kandy,5.0,19.79,3.4
2022-04-30,24.6,28.6,12.6,4.11,510.0,Kandy,8.0,21.15,3.3
2022-05-01,24.3,28.0,15.0,3.9,510.0,Kandy,6.0,20.44,3.5
2022-05-02,24.7,28.8,12.8,4.02,510.0,Kandy,10.0,20.58,2.0
2022-05-03,24.8,29.2,8.5,4.23,510.0,Kandy,5.0,21.23,4.1
2022-05-04,24.6,28.8,12.7,4.05,510.0,Kandy,12.0,21.25,2.8
2022-05-05,24.3,28.5,12.6,3.65,510.0,Kandy,10.0,19.11,3.3
2022-05-06,23.8,27.7,12.0,3.87,510.0,Kandy,9.0,20.78,2.1
2022-05-07,24.2,27.9,13.7,3.87,510.0,Kandy,6.0,20.01,1.1
2022-05-08,24.5,28.4,13.7,3.46,510.0,Kandy,8.0,17.67,2.9
2022-05-09,24.2,27.2,18.1,3.51,510.0,Kandy,13.0,18.45,2.2
2022-05-10,24.0,27.4,16.3,3.5,510.0,Kandy,23.0,19.09,8.5
2022-05-11,23.9,26.5,22.1,3.74,510.0,Kandy,12.0,20.06,3.0
2022-05-12,23.4,26.1,20.0,3.16,510.0,Kandy,19.0,17.4,5.4
2022-05-13,22.9,25.7,17.1,2.36,510.0,Kandy,23.0,13.36,36.0
2022-05-14,22.5,25.3,17.3,1.02,510.0,Kandy,24.0,4.77,37.1
2022-05-15,23.2,25.8,16.3,2.15,510.0,Kandy,24.0,10.85,6.2
2022-05-16,23.7,26.3,21.1,3.37,510.0,Kandy,21.0,18.88,5.2
2022-05-17,23.7,25.9,22.1,2.82,510.0,Kandy,21.0,14.73,4.8
2022-05-18,23.9,25.9,24.1,3.53,510.0,Kandy,20.0,18.89,6.2
2022-05-19,23.8,26.4,20.1,3.51,510.0,Kandy,12.0,18.69,2.8
2022-05-20,23.9,26.9,18.8,3.8,510.0,Kandy,9.0,20.74,3.4
2022-05-21,23.7,26.6,18.2,3.46,510.0,Kandy,9.0,18.73,3.0
2022-05-22,23.5,26.5,18.5,3.51,510.0,Kandy,14.0,19.56,5.0
